i,i_count_all,i_count_2,i_count_3,i_count_4,i_amount_all,i_amount_2,i_amount_3,i_amount_4
22102009,1.8679999999999999,0.31,1.2939999999999998,0.264,19.94,4.84,12.670000000000002,2.43
22102013,4.004,1.408,0.0,2.596,38.150000000000006,20.46,0.0,17.689999999999998
22102014,55.656,17.849999999999998,12.605999999999998,25.200000000000003,468.83000000000004,140.45,129.5,198.88
22103000,6.854,2.96,2.998,0.8959999999999999,77.43,38.010000000000005,32.269999999999996,7.15
22103001,11.754000000000001,2.8120000000000003,1.092,7.850000000000001,124.20000000000002,57.92,18.25,48.03
22103003,2.59,0.318,1.724,0.5479999999999999,41.4,4.77,31.159999999999997,5.47
22103004,54.69999999999998,25.42,9.725999999999999,19.554000000000002,163.03000000000003,61.77,61.88999999999999,39.37
22103005,21.045999999999996,5.9319999999999995,3.7379999999999995,11.376000000000001,93.16000000000003,36.16,27.3,29.7
22103006,4.74,3.016,1.7239999999999998,0.0,37.36,23.3,14.059999999999999,0.0
22103007,0.005,0.003,0.001,0.001,31.0,18.6,6.4,6.0
22103010,5.732000000000001,3.6240000000000006,2.108,0.0,30.560000000000002,16.13,14.43,0.0
22103011,8.261999999999999,2.898,4.568,0.7959999999999999,38.63,12.659999999999998,21.43,4.54
22103013,2.272,1.444,0.48,0.348,27.669999999999998,18.43,5.76,3.48
22110003,5.449999999999999,2.9299999999999997,2.52,0.0,34.230000000000004,19.269999999999996,14.959999999999999,0.0
22110004,1.006,0.562,0.444,0.0,4.12,2.36,1.76,0.0
22110005,3.554,0.0,3.554,0.0,17.85,0.0,17.85,0.0
22110085,0.606,0.606,0.0,0.0,6.67,6.67,0.0,0.0
22111004,35.76600000000001,17.01,4.682,14.074,211.20999999999998,94.72999999999999,27.409999999999997,89.07
22111006,2.3840000000000003,1.842,0.0,0.542,10.04,7.99,0.0,2.05
22111008,9.578999999999999,2.598,5.1979999999999995,1.783,18.88,5.16,10.09,3.63
22111012,4.202,1.276,0.364,2.562,23.93,4.779999999999999,1.88,17.27
22111015,8.932,3.3880000000000003,3.516,2.028,71.08,39.61,18.6,12.870000000000001
22111018,3.067,0.0,3.0620000000000003,0.005,80.04,0.0,75.04,5.0
22111025,3.6340000000000003,0.0,3.052,0.5820000000000001,44.64,0.0,40.8,3.84
22111026,11.001999999999999,5.228000000000001,3.606,2.168,112.74999999999999,61.49,32.019999999999996,19.240000000000002
22111028,3.562,2.88,0.682,0.0,26.889999999999997,21.709999999999997,5.18,0.0
22111029,3.658,2.128,0.23800000000000002,1.292,20.12,12.120000000000001,1.48,6.52
22111031,5.893999999999999,2.412,0.518,2.9640000000000004,39.72,20.7,5.28,13.74
22111034,0.8860000000000001,0.0,0.8860000000000001,0.0,21.25,0.0,21.25,0.0
22120003,0.002,0.001,0.001,0.0,11.6,5.8,5.8,0.0
22120004,14.080000000000004,12.876000000000001,1.2040000000000002,0.0,78.75,72.34,6.41,0.0
22120005,5.872000000000001,4.64,0.586,0.646,67.32000000000001,58.72,2.34,6.26
22120015,0.549,0.549,0.0,0.0,16.27,16.27,0.0,0.0
22120016,0.362,0.276,0.0,0.086,7.140000000000001,5.91,0.0,1.23
22120017,0.5980000000000001,0.5980000000000001,0.0,0.0,10.64,10.64,0.0,0.0
22120028,4.73,1.4060000000000001,2.092,1.232,54.4,24.67,18.15,11.58
22120039,6.095999999999998,2.6919999999999997,2.376,1.028,84.27,48.02000000000001,28.770000000000003,7.48
22120044,274.0,2.0,272.0,0.0,6.83,2.0,4.83,0.0
22120055,0.627,0.0,0.0,0.627,89.39999999999999,0.0,0.0,89.39999999999999
22130000,13.611999999999998,2.7859999999999996,7.282000000000001,3.5439999999999996,72.55999999999997,23.46,41.14,7.960000000000001
22130003,1.362,0.0,0.382,0.98,11.010000000000002,0.0,3.05,7.960000000000001
22130007,8.095,2.602,2.7179999999999995,2.775,51.62,30.580000000000002,14.470000000000002,6.569999999999999
22130010,7.8629999999999995,1.9980000000000002,1.969,3.896,46.12999999999999,16.59,13.71,15.830000000000004
22130011,4.904,1.4360000000000002,0.7070000000000001,2.761,30.510000000000005,13.48,9.8,7.229999999999999
22130012,4.2,0.0,4.2,0.0,4.2,0.0,4.2,0.0
22130016,5.827999999999999,2.712,2.5720000000000005,0.544,32.779999999999994,15.450000000000001,16.25,1.08
22130017,10.884,4.542999999999999,2.1909999999999994,4.1499999999999995,67.34,36.11,14.55,16.68
22130018,1.8649999999999998,0.321,0.778,0.766,14.29,5.779999999999999,6.99,1.52
22130022,0.20800000000000002,0.20800000000000002,0.0,0.0,6.57,6.57,0.0,0.0
22130029,0.764,0.0,0.764,0.0,1.99,0.0,1.99,0.0
22131003,0.428,0.0,0.428,0.0,10.96,0.0,10.96,0.0
22131004,1.624,0.0,0.244,1.38,12.02,0.0,2.59,9.43
22131005,0.514,0.0,0.27,0.244,5.33,0.0,2.84,2.49
22132008,0.172,0.0,0.0,0.172,1.41,0.0,0.0,1.41
22132010,3.443,1.139,1.152,1.152,29.8,15.79,6.949999999999999,7.06
22160001,2.442,1.46,0.41,0.5720000000000001,14.66,8.77,2.46,3.43
22170001,9.008000000000001,4.4879999999999995,2.59,1.9300000000000002,156.67,73.50999999999999,48.910000000000004,34.25
22170003,0.866,0.0,0.384,0.482,7.26,0.0,4.29,2.9699999999999998
22170004,0.11800000000000001,0.0,0.11800000000000001,0.0,2.36,0.0,2.36,0.0
22171000,3.386,2.6620000000000004,0.7240000000000002,0.0,55.27999999999999,41.37999999999999,13.899999999999999,0.0
22171002,0.10800000000000001,0.0,0.0,0.10800000000000001,1.29,0.0,0.0,1.29
22171004,2.508,1.1,0.674,0.734,14.94,7.25,3.91,3.7800000000000002
22172000,7.0760000000000005,2.804,0.302,3.9699999999999998,79.92,42.78000000000001,6.64,30.5
22172002,1.01,1.01,0.0,0.0,14.099999999999998,14.099999999999998,0.0,0.0
22172003,1.4220000000000002,0.0,0.0,1.4220000000000002,9.58,0.0,0.0,9.58
22172004,1.313,0.0,0.001,1.312,29.919999999999995,0.0,5.0,24.919999999999998
22172005,1.6710000000000005,1.2930000000000001,0.168,0.21000000000000002,21.81,17.08,2.23,2.5
22172006,1.778,1.018,0.76,0.0,52.04,38.63,13.41,0.0
22172007,9.595999999999998,3.9319999999999995,3.5040000000000004,2.16,51.959999999999994,22.699999999999996,16.04,13.22
22172008,4.986000000000001,2.378,1.018,1.59,39.84,24.71,8.120000000000001,7.01
22172010,0.638,0.638,0.0,0.0,6.32,6.32,0.0,0.0
22172012,1.4669999999999999,0.5640000000000001,0.365,0.5379999999999999,14.86,9.49,3.4,1.97
22172013,0.3600000000000001,0.32600000000000007,0.034,0.0,16.599999999999998,13.2,3.4,0.0
22180002,2.532,0.0,2.138,0.39399999999999996,9.11,0.0,7.54,1.57
22180003,3.082,1.392,1.3279999999999998,0.36200000000000004,13.08,6.68,5.26,1.14
22190000,19.271999999999995,9.032,7.078,3.162,92.47999999999998,43.33999999999999,33.97,15.169999999999998
22190002,2.8800000000000003,1.8820000000000001,0.214,0.784,28.469999999999995,20.88,2.14,5.449999999999999
22500001,0.914,0.0,0.0,0.914,16.43,0.0,0.0,16.43
22500022,34.48400000000001,3.538,18.192,12.754000000000001,349.96,99.14999999999999,134.09,116.71999999999998
22500056,0.001,0.001,0.0,0.0,15.8,15.8,0.0,0.0
22500072,9.296000000000001,1.328,7.968000000000001,0.0,110.6,15.8,94.8,0.0
22500094,4.282,0.0,3.6300000000000003,0.6519999999999999,51.3,0.0,43.489999999999995,7.81
22500099,0.001,0.001,0.0,0.0,15.8,15.8,0.0,0.0
22500101,0.009000000000000001,0.0,0.009000000000000001,0.0,8.91,0.0,8.91,0.0
22501003,0.742,0.0,0.0,0.742,13.34,0.0,0.0,13.34
22503000,386.63199999999995,386.0,0.632,0.0,417.6,386.0,31.6,0.0
22511000,2.418,0.44799999999999995,1.354,0.616,42.74000000000001,7.16,24.11,11.469999999999999
22520002,15.0,0.0,15.0,0.0,72.0,0.0,72.0,0.0
22600000,18.522,15.212,3.31,0.0,121.5,99.79,21.71,0.0
22600002,21.118000000000006,5.6720000000000015,1.1340000000000001,14.312000000000001,126.29,33.92,6.78,85.59
22601000,58.358,22.923999999999996,10.4,25.034,414.81999999999994,182.48999999999998,82.78,149.55
22601044,0.96,0.0,0.96,0.0,11.48,0.0,11.48,0.0
22602000,0.958,0.33,0.628,0.0,8.77,3.02,5.75,0.0
22602001,0.8640000000000001,0.0,0.8640000000000001,0.0,13.79,0.0,13.79,0.0
22603000,3.436,0.0,0.74,2.696,30.59,0.0,5.89,24.7
22603001,1.1,1.1,0.0,0.0,7.88,7.88,0.0,0.0
22603002,0.254,0.254,0.0,0.0,2.53,2.53,0.0,0.0
22604000,1.0379999999999998,0.43799999999999994,0.0,0.6,16.59,7.0,0.0,9.59
22610000,0.67,0.0,0.0,0.67,3.99,0.0,0.0,3.99
22610002,2.878,0.48,1.05,1.3479999999999999,16.58,2.76,6.05,7.7700000000000005
22620000,0.622,0.0,0.622,0.0,3.46,0.0,3.46,0.0
22621000,0.98,0.358,0.0,0.622,7.800000000000001,2.85,0.0,4.95
22630000,1.3479999999999999,0.562,0.7859999999999999,0.0,16.12,6.72,9.4,0.0
22630002,0.682,0.0,0.0,0.682,8.98,0.0,0.0,8.98
22630004,1.07,0.0,1.07,0.0,14.719999999999999,0.0,14.719999999999999,0.0
22630008,1.33,0.0,1.006,0.324,12.180000000000001,0.0,9.21,2.97
22630009,2.362,0.0,0.9540000000000001,1.408,37.31,0.0,15.07,22.240000000000002
22630010,0.166,0.0,0.0,0.166,2.65,0.0,0.0,2.65
22630013,0.32799999999999996,0.32799999999999996,0.0,0.0,5.23,5.23,0.0,0.0
22630049,1.3739999999999999,1.3739999999999999,0.0,0.0,10.66,10.66,0.0,0.0
22631002,4.236,1.438,1.204,1.5939999999999999,50.760000000000005,17.23,14.43,19.099999999999998
22631004,0.782,0.47200000000000003,0.31,0.0,26.28,15.86,10.42,0.0
22631005,1.862,0.8360000000000001,1.026,0.0,62.57,28.09,34.480000000000004,0.0
22671051,1.08,1.08,0.0,0.0,27.22,27.22,0.0,0.0
22671053,2.176,0.0,0.722,1.454,26.11,0.0,8.66,17.45
22671054,1.126,1.126,0.0,0.0,16.21,16.21,0.0,0.0
22671055,1.3900000000000001,0.41,0.0,0.98,29.189999999999998,8.61,0.0,20.58
22671057,0.982,0.982,0.0,0.0,28.48,28.48,0.0,0.0
22671058,2.33,0.0,1.062,1.268,32.19,0.0,16.97,15.22
22671070,1.288,0.0,0.0,1.288,11.600000000000001,0.0,0.0,11.600000000000001
22671072,0.20600000000000002,0.20600000000000002,0.0,0.0,2.88,2.88,0.0,0.0
22671078,0.33799999999999997,0.33799999999999997,0.0,0.0,3.04,3.04,0.0,0.0
22671079,0.652,0.0,0.652,0.0,14.34,0.0,14.34,0.0
22701000,0.002,0.002,0.0,0.0,10.0,10.0,0.0,0.0
22701003,2.633,1.203,0.37,1.06,215.78,101.66,29.53,84.59
22701007,0.342,0.342,0.0,0.0,10.81,10.81,0.0,0.0
22701008,1.3119999999999998,1.0339999999999998,0.0,0.278,52.21000000000001,41.150000000000006,0.0,11.06
22701009,1.7599999999999998,0.32,0.766,0.6739999999999999,34.75,6.34,15.08,13.329999999999998
22701011,0.339,0.005,0.334,0.0,18.229999999999997,5.0,13.23,0.0
22701014,12.2,1.21,3.362,7.628,239.19000000000003,23.72,65.88,149.59000000000003
22701018,0.228,0.0,0.228,0.0,3.64,0.0,3.64,0.0
22701020,1.108,0.9140000000000001,0.19399999999999998,0.0,22.139999999999997,18.259999999999998,3.88,0.0
22701021,1.5799999999999998,0.0,1.5799999999999998,0.0,31.57,0.0,31.57,0.0
22702002,0.764,0.764,0.0,0.0,33.31,33.31,0.0,0.0
22702004,1.324,0.0,1.068,0.256,52.43,0.0,42.29,10.14
22702005,1.69,1.006,0.6839999999999999,0.0,64.31,38.45,25.86,0.0
22702006,1.086,0.17,0.54,0.376,99.47,15.57,49.46,34.44
22710000,0.888,0.888,0.0,0.0,10.1,10.1,0.0,0.0
22710003,1.6280000000000001,1.6280000000000001,0.0,0.0,48.19,48.19,0.0,0.0
22710005,0.588,0.588,0.0,0.0,23.28,23.28,0.0,0.0
22710009,3.4380000000000006,3.4380000000000006,0.0,0.0,54.93000000000001,54.93000000000001,0.0,0.0
22711000,4.708,4.266,0.442,0.0,93.21000000000001,84.46000000000001,8.75,0.0
22712001,1.642,1.04,0.3,0.302,150.73,95.47,27.54,27.72
22713001,3.178,3.178,0.0,0.0,380.73,380.73,0.0,0.0
22713002,2.54,2.54,0.0,0.0,202.69,202.69,0.0,0.0
22713003,0.282,0.0,0.0,0.282,33.78,0.0,0.0,33.78
22713004,0.8440000000000001,0.654,0.19,0.0,87.10000000000001,67.49000000000001,19.61,0.0
22713007,0.49,0.49,0.0,0.0,34.5,34.5,0.0,0.0
22713008,0.8759999999999999,0.8759999999999999,0.0,0.0,28.01,28.01,0.0,0.0
22714000,0.21600000000000005,0.21600000000000005,0.0,0.0,2.16,2.16,0.0,0.0
22714001,1.1420000000000001,1.1420000000000001,0.0,0.0,20.1,20.1,0.0,0.0
22714002,2.0440000000000005,1.4980000000000002,0.546,0.0,35.980000000000004,26.37,9.61,0.0
22715002,0.406,0.406,0.0,0.0,6.33,6.33,0.0,0.0
22715003,0.354,0.354,0.0,0.0,5.52,5.52,0.0,0.0
22715004,0.6799999999999999,0.6799999999999999,0.0,0.0,10.61,10.61,0.0,0.0
22715006,2.9299999999999997,2.324,0.606,0.0,64.47,51.13999999999999,13.33,0.0
22715007,1.16,1.014,0.146,0.0,18.1,15.82,2.28,0.0
22716000,1.282,1.048,0.23399999999999999,0.0,16.66,13.620000000000001,3.04,0.0
22716001,0.51,0.51,0.0,0.0,6.63,6.63,0.0,0.0
22716002,0.418,0.0,0.418,0.0,5.43,0.0,5.43,0.0
22716003,0.684,0.684,0.0,0.0,15.040000000000001,15.040000000000001,0.0,0.0
22716004,1.414,0.8180000000000001,0.596,0.0,31.119999999999997,18.0,13.12,0.0
22716005,1.12,0.21,0.9099999999999999,0.0,24.64,4.62,20.02,0.0
22800000,1.4180000000000001,0.336,0.314,0.768,14.0,3.28,3.06,7.66
22800001,1.3900000000000001,0.0,0.0,1.3900000000000001,13.879999999999999,0.0,0.0,13.879999999999999
22801000,1.02,0.0,0.498,0.522,9.18,0.0,3.97,5.21
22802001,4.832,0.91,2.1879999999999997,1.734,42.309999999999995,7.26,18.74,16.310000000000002
22821000,0.46799999999999997,0.0,0.0,0.46799999999999997,9.17,0.0,0.0,9.17
22830000,0.33,0.22,0.11,0.0,19.669999999999998,13.11,6.56,0.0
22830002,0.4,0.1,0.16999999999999998,0.13,31.05,7.76,13.2,10.09
22830003,0.33599999999999997,0.244,0.092,0.0,33.17,22.35,10.82,0.0
22830005,0.54,0.16399999999999998,0.376,0.0,53.78,16.33,37.45,0.0
22830007,0.49,0.0,0.13,0.36,86.24,0.0,22.88,63.36
22840002,0.486,0.254,0.23199999999999998,0.0,16.33,8.53,7.8,0.0
22850004,0.374,0.0,0.0,0.374,2.68,0.0,0.0,2.68
22851001,0.364,0.0,0.0,0.364,3.33,0.0,0.0,3.33
22870001,0.08199999999999999,0.0,0.08199999999999999,0.0,31.98,0.0,31.98,0.0
22870002,0.07200000000000001,0.0,0.07200000000000001,0.0,12.96,0.0,12.96,0.0
22870003,0.042,0.0,0.042,0.0,7.56,0.0,7.56,0.0
22870004,0.038,0.0,0.038,0.0,8.36,0.0,8.36,0.0
22870009,0.066,0.0,0.0,0.066,15.84,0.0,0.0,15.84
22870011,0.055999999999999994,0.0,0.0,0.055999999999999994,30.24,0.0,0.0,30.24
22870016,1.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0
22870021,0.054000000000000006,0.0,0.0,0.054000000000000006,25.92,0.0,0.0,25.92
22900001,0.094,0.0,0.0,0.094,2.97,0.0,0.0,2.97
22900002,0.11599999999999999,0.11599999999999999,0.0,0.0,2.74,2.74,0.0,0.0
22900005,0.126,0.0,0.126,0.0,19.66,0.0,19.66,0.0
22901000,0.086,0.0,0.0,0.086,4.44,0.0,0.0,4.44
22902012,0.16399999999999998,0.0,0.16399999999999998,0.0,9.18,0.0,9.18,0.0
23110001,1481.58,365.8,356.20000000000005,759.58,1481.58,365.8,356.20000000000005,759.58
23110006,2192.0,779.0,515.0,898.0,225.5,77.89999999999999,51.5,96.1
23110007,444.8,72.8,216.0,156.0,444.8,72.8,216.0,156.0
23110009,1675.0,483.0,592.0,600.0,1720.0,510.0,610.0,600.0
23110028,5.0,0.0,3.0,2.0,30.0,0.0,18.0,12.0
23110029,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
23110124,6.0,0.0,0.0,6.0,23.94,0.0,0.0,23.94
23110144,0.002,0.0,0.0,0.002,8.0,0.0,0.0,8.0
23110145,2.0,1.0,0.0,1.0,27.2,13.6,0.0,13.6
23110174,5.591999999999999,1.342,2.134,2.116,101.99000000000001,23.89,38.75,39.349999999999994
23110175,5.944000000000002,2.116,2.5999999999999996,1.228,127.70999999999998,47.12,50.96999999999999,29.62
23110184,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0
23110185,3.0,0.0,0.0,3.0,12.0,0.0,0.0,12.0
23110187,1.0,0.0,1.0,0.0,3.8,0.0,3.8,0.0
23110188,2.0,2.0,0.0,0.0,7.6,7.6,0.0,0.0
23110189,1.0,0.0,1.0,0.0,3.6,0.0,3.6,0.0
23110190,8.0,2.0,5.0,1.0,28.800000000000004,7.2,18.0,3.6
23110192,1.0,0.0,1.0,0.0,4.5,0.0,4.5,0.0
23110193,2.0,1.0,1.0,0.0,16.0,8.0,8.0,0.0
23112029,5.0,3.0,2.0,0.0,37.5,22.5,15.0,0.0
23112032,9.0,2.0,3.0,4.0,72.0,16.0,24.0,32.0
23112035,2.0,0.0,0.0,2.0,8.0,0.0,0.0,8.0
23112036,2.0,1.0,1.0,0.0,24.0,12.0,12.0,0.0
23113003,3.0,0.0,3.0,0.0,35.400000000000006,0.0,35.400000000000006,0.0
23113005,2.0,0.0,1.0,1.0,23.6,0.0,11.8,11.8
23113022,1.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0
23113023,2.0,1.0,1.0,0.0,30.0,15.0,15.0,0.0
23113024,3.0,1.0,1.0,1.0,54.0,18.0,18.0,18.0
23113025,5.0,0.0,1.0,4.0,75.0,0.0,15.0,60.0
23113026,6.0,1.0,3.0,2.0,108.0,18.0,54.0,36.0
23113027,5.0,2.0,2.0,1.0,35.0,14.0,14.0,7.0
23120001,8.585999999999999,4.238,1.548,2.8000000000000003,299.0900000000001,135.59,58.22,105.28000000000002
23120059,3.0,3.0,0.0,0.0,45.0,45.0,0.0,0.0
23121045,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0
23121048,0.142,0.0,0.142,0.0,5.34,0.0,5.34,0.0
23121051,0.758,0.758,0.0,0.0,19.4,19.4,0.0,0.0
23121052,6.334000000000001,2.9040000000000004,1.424,2.006,238.16,109.2,53.540000000000006,75.41999999999999
23121053,0.42600000000000005,0.0,0.42600000000000005,0.0,18.740000000000002,0.0,18.740000000000002,0.0
23121061,1.0,0.0,0.0,1.0,10.0,0.0,0.0,10.0
23130012,1.0,0.0,1.0,0.0,9.8,0.0,9.8,0.0
23130075,2.0,0.0,2.0,0.0,25.6,0.0,25.6,0.0
23130079,1.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0
23131002,0.03800000000000003,0.012000000000000004,0.010000000000000002,0.016000000000000007,304.0,96.0,80.0,128.0
23132061,0.037000000000000026,0.016000000000000007,0.015000000000000006,0.006,185.0,80.0,75.0,30.0
23132063,0.027000000000000017,0.010000000000000002,0.007,0.010000000000000002,210.1,100.1,55.0,55.0
23132068,9.528,2.7239999999999998,1.5939999999999999,5.210000000000001,212.66000000000005,69.74000000000001,40.800000000000004,102.11999999999999
23132072,1.7899999999999998,0.708,1.0819999999999999,0.0,45.82,18.119999999999997,27.7,0.0
23133017,4.0,4.0,0.0,0.0,63.2,63.2,0.0,0.0
23134002,6.245999999999999,5.393999999999999,0.292,0.56,202.72999999999996,178.58999999999997,9.81,14.33
23134003,0.642,0.016000000000000007,0.01900000000000001,0.607,249.51,96.0,114.0,39.51
23135027,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0
23135028,3.0,2.0,0.0,1.0,36.0,24.0,0.0,12.0
23135029,1.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0
23142012,0.8560000000000001,0.312,0.0,0.544,21.91,7.99,0.0,13.92
23150004,1.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0
23171006,0.776,0.776,0.0,0.0,15.21,15.21,0.0,0.0
24000137,0.6779999999999999,0.406,0.0,0.272,52.07,31.18,0.0,20.89
24000333,5.893999999999999,5.893999999999999,0.0,0.0,445.59,445.59,0.0,0.0
24000334,1.6360000000000001,1.6360000000000001,0.0,0.0,140.04,140.04,0.0,0.0
24000335,0.46399999999999997,0.46399999999999997,0.0,0.0,33.22,33.22,0.0,0.0
24000370,1.8920000000000001,0.746,0.58,0.5660000000000001,216.22000000000003,84.84,68.21,63.17
24000371,0.6940000000000001,0.6940000000000001,0.0,0.0,81.61,81.61,0.0,0.0
24000373,4.696,0.176,3.036,1.4839999999999998,617.1500000000001,23.159999999999997,393.31,200.68
24000377,0.5800000000000001,0.23399999999999999,0.34600000000000003,0.0,53.120000000000005,21.43,31.69,0.0
24000385,0.616,0.616,0.0,0.0,36.71,36.71,0.0,0.0
24000388,4.1499999999999995,3.3059999999999996,0.298,0.5459999999999999,546.14,435.07,39.22,71.85
24000391,0.534,0.0,0.534,0.0,62.8,0.0,62.8,0.0
24000393,1.26,0.0,1.26,0.0,100.3,0.0,100.3,0.0
24010000,0.996,0.35,0.27399999999999997,0.3720000000000001,39.44,13.86,10.85,14.73
24010016,0.836,0.836,0.0,0.0,31.43,31.43,0.0,0.0
24010017,8.736000000000002,2.326,2.2560000000000002,4.154,317.15000000000003,82.8,80.32000000000001,154.03
24010380,0.278,0.278,0.0,0.0,9.34,9.34,0.0,0.0
24010384,8.428,0.5660000000000001,3.422,4.44,292.34999999999997,19.02,118.03999999999999,155.29000000000002
24010809,9.514,3.2960000000000003,3.4560000000000004,2.762,493.84,170.07,178.33,145.44
24010811,1.19,1.19,0.0,0.0,70.93,70.93,0.0,0.0
24010812,1.1620000000000001,0.0,1.1620000000000001,0.0,65.36,0.0,65.36,0.0
24010816,1.648,1.42,0.228,0.0,88.6,75.00999999999999,13.59,0.0
24010817,5.4,2.498,1.1880000000000002,1.7139999999999997,397.44999999999993,183.86,87.44,126.15
24010819,4.947999999999999,0.24,2.192,2.516,215.73999999999998,10.46,95.57,109.71000000000001
24010823,7.574,5.104,0.0,2.4699999999999998,315.08,212.32,0.0,102.75999999999999
24010825,0.708,0.466,0.242,0.0,37.95,24.98,12.97,0.0
24010829,1.564,0.0,0.0,1.564,93.21000000000001,0.0,0.0,93.21000000000001
24010886,0.6719999999999999,0.302,0.0,0.37,40.05,18.0,0.0,22.05
24011002,3.264,1.8619999999999999,0.0,1.402,102.22999999999999,55.12,0.0,47.11
24011017,5.308000000000001,0.6940000000000001,3.4619999999999997,1.1520000000000001,244.81,34.42,157.86,52.53
24011018,3.0260000000000002,0.0,3.0260000000000002,0.0,198.5,0.0,198.5,0.0
24011096,1.532,0.0,0.0,1.532,131.13,0.0,0.0,131.13
24011098,2.342,0.0,1.242,1.1,144.27,0.0,76.51,67.76
24011099,1.038,1.038,0.0,0.0,74.32,74.32,0.0,0.0
24011103,0.586,0.586,0.0,0.0,18.52,18.52,0.0,0.0
24011108,4.224,1.626,0.0,2.5980000000000003,141.92000000000002,54.63,0.0,87.29
24011110,2.416,0.0,2.416,0.0,70.41,0.0,70.41,0.0
24011146,1.54,0.0,0.0,1.54,153.39,0.0,0.0,153.39
24012001,3.8980000000000006,3.8980000000000006,0.0,0.0,155.84,155.84,0.0,0.0
24012002,0.934,0.0,0.934,0.0,20.18,0.0,20.18,0.0
24012009,1.9940000000000002,1.352,0.642,0.0,47.05,31.9,15.15,0.0
24012113,0.37,0.37,0.0,0.0,6.51,6.51,0.0,0.0
24012114,0.8579999999999999,0.0,0.48,0.37799999999999995,25.4,0.0,14.21,11.19
24012150,0.276,0.0,0.276,0.0,21.97,0.0,21.97,0.0
24012151,2.7560000000000002,0.8620000000000001,0.312,1.582,274.5,85.86,31.08,157.56
24030062,0.8200000000000001,0.29600000000000004,0.266,0.258,69.77000000000001,25.93,23.3,20.54
24030065,2.502,2.502,0.0,0.0,229.18,229.18,0.0,0.0
24032005,0.266,0.266,0.0,0.0,2.55,2.55,0.0,0.0
24100000,2.7279999999999998,2.7279999999999998,0.0,0.0,64.38,64.38,0.0,0.0
24100003,5.304,2.194,1.034,2.076,93.53,43.84,16.52,33.17
24100023,2.206,0.0,2.206,0.0,56.47,0.0,56.47,0.0
24101000,8.5,4.507999999999999,1.4600000000000002,2.532,189.38000000000002,106.39,32.4,50.589999999999996
24101002,6.9780000000000015,2.3960000000000004,1.768,2.8139999999999996,361.86999999999995,123.64,93.03,145.2
24101003,5.044,0.0,1.412,3.6319999999999997,102.08999999999999,0.0,26.56,75.53
24101005,1.2640000000000002,1.2640000000000002,0.0,0.0,17.67,17.67,0.0,0.0
24101006,9.758000000000001,3.044,3.7460000000000004,2.968,143.54000000000002,41.39,55.849999999999994,46.3
24101076,2.168,0.0,0.0,2.168,38.980000000000004,0.0,0.0,38.980000000000004
24102002,1.7160000000000002,0.462,0.8220000000000001,0.4320000000000001,40.5,10.9,19.4,10.2
24102003,0.358,0.358,0.0,0.0,7.73,7.73,0.0,0.0
24102005,1.486,1.248,0.0,0.23800000000000002,41.58,34.92,0.0,6.66
24112016,0.001,0.0,0.001,0.0,2.99,0.0,2.99,0.0
24112019,0.554,0.27,0.0,0.284,14.18,6.91,0.0,7.27
24220016,0.38799999999999996,0.0,0.38799999999999996,0.0,9.93,0.0,9.93,0.0
24220019,0.298,0.0,0.0,0.298,11.86,0.0,0.0,11.86
24220021,0.154,0.0,0.0,0.154,5.17,0.0,0.0,5.17
24220022,0.14400000000000002,0.0,0.0,0.14400000000000002,3.69,0.0,0.0,3.69
24400000,0.20199999999999999,0.0,0.0,0.20199999999999999,10.42,0.0,0.0,10.42
24401008,1.4280000000000002,0.34400000000000003,0.44600000000000006,0.6380000000000001,174.91000000000003,45.27,53.34,76.3
24401009,0.616,0.41200000000000003,0.204,0.0,67.50999999999999,45.15,22.36,0.0
24401012,0.134,0.0,0.0,0.134,10.67,0.0,0.0,10.67
24403016,0.298,0.0,0.0,0.298,14.18,0.0,0.0,14.18
24403017,0.21600000000000005,0.21600000000000005,0.0,0.0,10.28,10.28,0.0,0.0
24403022,0.254,0.0,0.0,0.254,12.09,0.0,0.0,12.09
24403028,0.45,0.0,0.0,0.45,34.92,0.0,0.0,34.92
25005060,8.524000000000001,3.508,5.016,0.0,21.0,9.0,12.0,0.0
25012012,4.364000000000001,3.124,0.244,0.996,87.27999999999997,62.47999999999999,4.88,19.92
25100108,2.112,1.3459999999999999,0.20800000000000002,0.558,54.07,34.46,5.32,14.29
25100113,0.004,0.0,0.002,0.002,31.2,0.0,15.6,15.6
25101002,5.3180000000000005,1.534,0.0,3.784,85.09,24.54,0.0,60.54999999999999
25101011,8.570000000000002,3.058,1.4619999999999997,4.05,94.24999999999997,33.63,16.07,44.55
25101014,0.494,0.0,0.0,0.494,5.43,0.0,0.0,5.43
25101044,55.60000000000004,28.599999999999998,11.399999999999999,15.599999999999994,140.0,62.0,26.0,52.0
25101046,11.2,0.3,2.3,8.600000000000001,42.0,3.0,9.0,30.0
25102024,0.001,0.001,0.0,0.0,2.5,2.5,0.0,0.0
