i,i_agg_user_max,i_agg_user_max_median,i_agg_user_max_mean,i_agg_user_max_std
34513099,1,0,0.33,0.47
34513105,1,0,0.33,0.47
34513108,1,0,0.33,0.47
34513110,1,0,0.33,0.47
34641054,1,0,0.33,0.47
34831005,1,0,0.33,0.47
34900214,1,0,0.33,0.47
36010017,1,0,0.33,0.47
36010021,1,1,0.67,0.47
36010027,1,0,0.33,0.47
36020034,1,0,0.33,0.47
36020037,1,0,0.33,0.47
36022016,1,0,0.33,0.47
36023024,1,0,0.33,0.47
36030032,1,0,0.33,0.47
36030033,2,0,0.67,0.94
36030035,1,0,0.33,0.47
36030036,1,0,0.33,0.47
36030045,1,0,0.33,0.47
36035003,1,0,0.33,0.47
40000667,2,1,1.0,0.82
40000673,3,1,1.33,1.25
40000674,1,0,0.33,0.47
40000675,4,1,1.67,1.7
40000678,1,1,0.67,0.47
40000694,1,0,0.33,0.47
