u,i,u_count_all,u_count_2,u_count_3,u_count_4,u_amount_all,u_amount_2,u_amount_3,u_amount_4,u_i_count_all,u_i_count_2,u_i_count_3,u_i_count_4,u_i_amount_all,u_i_amount_2,u_i_amount_3,u_i_amount_4,i_count_all,i_count_2,i_count_3,i_count_4,i_amount_all,i_amount_2,i_amount_3,i_amount_4,u_i_count_unique_all,u_i_count_unique_2,u_i_count_unique_3,u_i_count_unique_4,i_user_all,i_user_2,i_user_3,i_user_4,u_i_agg_count_max,u_i_agg_count_median,u_i_agg_count_mean,u_i_agg_count_std,u_i_agg_amount_max,u_i_agg_amount_median,u_i_agg_amount_mean,u_i_agg_amount_std,u_agg_count_max,u_agg_count_median,u_agg_count_mean,u_agg_count_std,u_agg_amount_max,u_agg_amount_median,u_agg_amount_mean,u_agg_amount_std,i_agg_count_max,i_agg_count_median,i_agg_count_mean,i_agg_count_std,i_agg_amount_max,i_agg_amount_median,i_agg_amount_mean,i_agg_amount_std,u_i_agg_count_unique_max,u_i_agg_count_unique_median,u_i_agg_count_unique_mean,u_i_agg_count_unique_std,i_agg_user_max,i_agg_user_max_median,i_agg_user_max_mean,i_agg_user_max_std,i_user_agg_count_mean,i_user_agg_count_std,i_user_agg_count_max,i_user_agg_count_median,i_user_agg_amount_mean,i_user_agg_amount_std,i_user_agg_amount_max,i_user_agg_amount_median,u_i_user_agg_count_mean,u_i_user_agg_count_std,u_i_user_agg_count_max,u_i_user_agg_count_median,u_i_user_agg_amount_mean,u_i_user_agg_amount_std,u_i_user_agg_amount_max,u_i_user_agg_amount_median
13854627199,27100542,22.79,22.79,0.0,0,218.59,218.59,0.0,0,0.37,0.37,0.0,0,9.47,9.47,0.0,0,12.978000000000002,5.7379999999999995,7.239999999999998,0,278.44,142.91000000000003,135.53,0,17,17,0,0,23,8,15,0,0.37,0.0,0.12333333333333335,0.17441967269268172,9.47,0.0,3.1566666666666667,4.464200811891071,22.79,0.0,7.596666666666668,10.743309028827612,218.59,0.0,72.86333333333333,103.04431419971162,7.2399999999999975,5.738,4.3260000000000005,3.1197978566994786,142.91000000000003,135.53,92.81333333333336,65.69805797907746,17,0,5.666666666666668,8.013876853447538,15,8,7.67,6.13,1.17,0.48,3,1,12.11,15.27,79.98,9.27,1.24,0.42,2,1,12.86,15.07,58.8,5.65
13864739266,10152022,23.324,14.662,8.661999999999999,0,188.97000000000003,99.43,89.54,0,1.0,1.0,0.0,0,19.8,19.8,0.0,0,3.0,1.0,2.0,0,59.40000000000001,19.8,39.6,0,17,12,8,0,2,1,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,19.8,0.0,6.6000000000000005,9.333809511662427,14.662,8.661999999999999,7.774666666666667,6.018531456168432,99.43,89.54,62.99000000000001,44.723283272437264,2.0,1.0,1.0,0.8164965809277259,39.6,19.8,19.8,16.166632302368974,12,8,6.666666666666668,4.988876515698588,1,1,0.67,0.47,1.5,0.5,2,2,29.7,9.9,39.6,39.6,1.53,0.78,3,1,11.12,10.22,36.7,8.0
13864739266,14630008,23.324,14.662,8.661999999999999,0,188.97000000000003,99.43,89.54,0,2.0,2.0,0.0,0,33.0,33.0,0.0,0,2.0,2.0,0.0,0,33.0,33.0,0.0,0,17,12,8,0,1,1,0,0,2.0,0.0,0.6666666666666666,0.9428090415820634,33.0,0.0,11.0,15.556349186104045,14.662,8.661999999999999,7.774666666666667,6.018531456168432,99.43,89.54,62.99000000000001,44.723283272437264,2.0,0.0,0.6666666666666666,0.9428090415820634,33.0,0.0,11.0,15.556349186104045,12,8,6.666666666666668,4.988876515698588,1,0,0.33,0.47,2.0,0.0,2,2,33.0,0.0,33.0,33.0,1.53,0.78,3,1,11.12,10.22,36.7,8.0
13864739266,14633003,23.324,14.662,8.661999999999999,0,188.97000000000003,99.43,89.54,0,1.0,1.0,0.0,0,5.8,5.8,0.0,0,1.0,1.0,0.0,0,5.8,5.8,0.0,0,17,12,8,0,1,1,0,0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.8,0.0,1.9333333333333331,2.7341462205879834,14.662,8.661999999999999,7.774666666666667,6.018531456168432,99.43,89.54,62.99000000000001,44.723283272437264,1.0,0.0,0.3333333333333333,0.4714045207910317,5.8,0.0,1.9333333333333331,2.7341462205879834,12,8,6.666666666666668,4.988876515698588,1,0,0.33,0.47,1.0,0.0,1,1,5.8,0.0,5.8,5.8,1.53,0.78,3,1,11.12,10.22,36.7,8.0
13864739266,14800020,23.324,14.662,8.661999999999999,0,188.97000000000003,99.43,89.54,0,1.0,0.0,1.0,0,11.9,0.0,11.9,0,2.0,0.0,2.0,0,23.8,0.0,23.8,0,17,12,8,0,2,0,2,0,1.0,0.0,0.3333333333333333,0.4714045207910317,11.9,0.0,3.966666666666667,5.609713797413279,14.662,8.661999999999999,7.774666666666667,6.018531456168432,99.43,89.54,62.99000000000001,44.723283272437264,2.0,0.0,0.6666666666666666,0.9428090415820634,23.8,0.0,7.933333333333334,11.219427594826557,12,8,6.666666666666668,4.988876515698588,2,0,0.67,0.94,1.0,0.0,1,1,11.9,0.0,11.9,11.9,1.53,0.78,3,1,11.12,10.22,36.7,8.0
13864739266,14811023,23.324,14.662,8.661999999999999,0,188.97000000000003,99.43,89.54,0,1.0,0.0,1.0,0,16.5,0.0,16.5,0,2.0,1.0,1.0,0,33.0,16.5,16.5,0,17,12,8,0,2,1,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,16.5,0.0,5.5,7.7781745930520225,14.662,8.661999999999999,7.774666666666667,6.018531456168432,99.43,89.54,62.99000000000001,44.723283272437264,1.0,1.0,0.6666666666666666,0.4714045207910317,16.5,16.5,11.0,7.7781745930520225,12,8,6.666666666666668,4.988876515698588,1,1,0.67,0.47,1.0,0.0,1,1,16.5,0.0,16.5,16.5,1.53,0.78,3,1,11.12,10.22,36.7,8.0
13864739266,15115000,23.324,14.662,8.661999999999999,0,188.97000000000003,99.43,89.54,0,1.0,1.0,0.0,0,3.9,3.9,0.0,0,7.0,6.0,1.0,0,27.3,23.4,3.9,0,17,12,8,0,7,6,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.9,0.0,1.3,1.8384776310850235,14.662,8.661999999999999,7.774666666666667,6.018531456168432,99.43,89.54,62.99000000000001,44.723283272437264,6.0,1.0,2.333333333333333,2.6246692913372702,23.4,3.9,9.1,10.236210236215351,12,8,6.666666666666668,4.988876515698588,6,1,2.33,2.62,1.0,0.0,1,1,3.9,0.0,3.9,3.9,1.53,0.78,3,1,11.12,10.22,36.7,8.0
13864739266,15115001,23.324,14.662,8.661999999999999,0,188.97000000000003,99.43,89.54,0,3.0,3.0,0.0,0,11.7,11.7,0.0,0,9.0,9.0,0.0,0,35.099999999999994,35.099999999999994,0.0,0,17,12,8,0,6,6,0,0,3.0,0.0,1.0,1.4142135623730951,11.7,0.0,3.9,5.5154328932550705,14.662,8.661999999999999,7.774666666666667,6.018531456168432,99.43,89.54,62.99000000000001,44.723283272437264,9.0,0.0,3.0,4.242640687119285,35.099999999999994,0.0,11.699999999999998,16.546298679765208,12,8,6.666666666666668,4.988876515698588,6,0,2.0,2.83,1.5,0.76,3,1,5.85,2.98,11.7,3.9,1.53,0.78,3,1,11.12,10.22,36.7,8.0
13864739266,15231005,23.324,14.662,8.661999999999999,0,188.97000000000003,99.43,89.54,0,2.0,0.0,2.0,0,8.0,0.0,8.0,0,25.0,13.0,12.0,0,100.0,52.0,48.0,0,17,12,8,0,10,5,8,0,2.0,0.0,0.6666666666666666,0.9428090415820634,8.0,0.0,2.6666666666666665,3.771236166328253,14.662,8.661999999999999,7.774666666666667,6.018531456168432,99.43,89.54,62.99000000000001,44.723283272437264,13.0,12.0,8.333333333333334,5.9066817155564495,52.0,48.0,33.333333333333336,23.626726862225798,12,8,6.666666666666668,4.988876515698588,8,5,4.33,3.3,2.5,3.2,12,2,10.0,12.81,48.0,8.0,1.53,0.78,3,1,11.12,10.22,36.7,8.0
13864739266,15232003,23.324,14.662,8.661999999999999,0,188.97000000000003,99.43,89.54,0,3.0,1.0,2.0,0,15.0,5.0,10.0,0,7.0,2.0,5.0,0,35.0,10.0,25.0,0,17,12,8,0,4,2,3,0,2.0,1.0,1.0,0.8164965809277259,10.0,5.0,5.0,4.08248290463863,14.662,8.661999999999999,7.774666666666667,6.018531456168432,99.43,89.54,62.99000000000001,44.723283272437264,5.0,2.0,2.333333333333333,2.0548046676563256,25.0,10.0,11.666666666666664,10.274023338281626,12,8,6.666666666666668,4.988876515698588,3,2,1.67,1.25,1.75,0.83,3,2,8.75,4.15,15.0,10.0,1.53,0.78,3,1,11.12,10.22,36.7,8.0
13864739266,22020002,23.324,14.662,8.661999999999999,0,188.97000000000003,99.43,89.54,0,2.0580000000000003,2.0580000000000003,0.0,0,1.85,1.85,0.0,0,99.99800000000003,99.99800000000003,0.0,0,97.35000000000002,97.35000000000002,0.0,0,17,12,8,0,15,15,0,0,2.0580000000000003,0.0,0.6859999999999999,0.9701505037879434,1.85,0.0,0.6166666666666667,0.8720983634634086,14.662,8.661999999999999,7.774666666666667,6.018531456168432,99.43,89.54,62.99000000000001,44.723283272437264,99.99800000000003,0.0,33.332666666666675,47.13950927006161,97.35000000000002,0.0,32.45000000000001,45.89123009900694,12,8,6.666666666666668,4.988876515698588,15,0,5.0,7.07,1.8,0.91,4,2,6.49,2.94,11.81,6.81,1.53,0.78,3,1,11.12,10.22,36.7,8.0
13864739266,22102014,23.324,14.662,8.661999999999999,0,188.97000000000003,99.43,89.54,0,0.78,0.0,0.78,0,1.84,0.0,1.84,0,49.602,30.964,18.637999999999998,0,134.1,81.78999999999998,52.31000000000001,0,17,12,8,0,41,24,19,0,0.78,0.0,0.26,0.3676955262170048,1.84,0.0,0.6133333333333334,0.8673843182554983,14.662,8.661999999999999,7.774666666666667,6.018531456168432,99.43,89.54,62.99000000000001,44.723283272437264,30.964000000000002,18.638,16.534000000000002,12.728247745336615,81.78999999999998,52.31000000000001,44.7,33.82144388796354,12,8,6.666666666666668,4.988876515698588,24,19,14.33,10.34,1.32,0.78,4,1,3.27,2.66,11.7,2.53,1.53,0.78,3,1,11.12,10.22,36.7,8.0
13864739266,22111004,23.324,14.662,8.661999999999999,0,188.97000000000003,99.43,89.54,0,1.042,1.042,0.0,0,2.06,2.06,0.0,0,24.686000000000003,18.042,6.644,0,60.26000000000001,46.83000000000001,13.43,0,17,12,8,0,23,15,8,0,1.042,0.0,0.3473333333333333,0.4912035106642551,2.06,0.0,0.6866666666666666,0.9710933128295252,14.662,8.661999999999999,7.774666666666667,6.018531456168432,99.43,89.54,62.99000000000001,44.723283272437264,18.042,6.644,8.228666666666667,7.4503609457678115,46.83000000000001,13.43,20.086666666666673,19.689178640957977,12,8,6.666666666666668,4.988876515698588,15,8,7.67,6.13,1.13,0.34,2,1,2.62,1.8,7.39,2.14,1.53,0.78,3,1,11.12,10.22,36.7,8.0
13864739266,23121052,23.324,14.662,8.661999999999999,0,188.97000000000003,99.43,89.54,0,0.166,0.166,0.0,0,6.24,6.24,0.0,0,0.28,0.28,0.0,0,10.53,10.53,0.0,0,17,12,8,0,2,2,0,0,0.166,0.0,0.05533333333333334,0.07825315045131126,6.24,0.0,2.08,2.941564209736038,14.662,8.661999999999999,7.774666666666667,6.018531456168432,99.43,89.54,62.99000000000001,44.723283272437264,0.28,0.0,0.09333333333333334,0.1319932658214889,10.53,0.0,3.51,4.963889603929564,12,8,6.666666666666668,4.988876515698588,2,0,0.67,0.94,1.0,0.0,1,1,5.27,0.98,6.24,6.24,1.53,0.78,3,1,11.12,10.22,36.7,8.0
13864739266,24010809,23.324,14.662,8.661999999999999,0,188.97000000000003,99.43,89.54,0,0.66,0.0,0.66,0,36.7,0.0,36.7,0,7.494,2.4960000000000004,4.997999999999998,0,416.67,138.76999999999998,277.9,0,17,12,8,0,11,4,7,0,0.66,0.0,0.22,0.3111269837220809,36.7,0.0,12.233333333333334,17.300545913030867,14.662,8.661999999999999,7.774666666666667,6.018531456168432,99.43,89.54,62.99000000000001,44.723283272437264,4.997999999999998,2.4960000000000004,2.498,2.040425445832314,277.9,138.76999999999998,138.89,113.45223165132832,12,8,6.666666666666668,4.988876515698588,7,4,3.67,2.87,1.0,0.0,1,1,37.88,21.02,87.07,33.36,1.53,0.78,3,1,11.12,10.22,36.7,8.0
13864739266,27300282,23.324,14.662,8.661999999999999,0,188.97000000000003,99.43,89.54,0,0.156,0.156,0.0,0,4.93,4.93,0.0,0,1.2400000000000002,0.7200000000000001,0.52,0,39.19,22.76,16.43,0,17,12,8,0,7,5,3,0,0.156,0.0,0.052000000000000005,0.07353910524340095,4.93,0.0,1.643333333333333,2.3240242874997863,14.662,8.661999999999999,7.774666666666667,6.018531456168432,99.43,89.54,62.99000000000001,44.723283272437264,0.7200000000000001,0.52,0.4133333333333334,0.30346151137976113,22.76,16.43,13.063333333333333,9.591844915806806,12,8,6.666666666666668,4.988876515698588,5,3,2.67,2.05,1.29,0.45,2,1,5.6,2.13,9.1,4.68,1.53,0.78,3,1,11.12,10.22,36.7,8.0
13864739266,27410044,23.324,14.662,8.661999999999999,0,188.97000000000003,99.43,89.54,0,0.462,0.24,0.222,0,9.15,4.75,4.4,0,1.9839999999999995,0.742,1.2419999999999995,0,84.61,39.33,45.28,0,17,12,8,0,12,8,6,0,0.24,0.222,0.154,0.10914210919713804,4.75,4.4,3.0500000000000003,2.1614038647755462,14.662,8.661999999999999,7.774666666666667,6.018531456168432,99.43,89.54,62.99000000000001,44.723283272437264,1.2419999999999995,0.742,0.6613333333333332,0.5102426438034706,45.28,39.33,28.20333333333333,20.090157346875664,12,8,6.666666666666668,4.988876515698588,8,6,4.67,3.4,1.83,1.4,6,1,7.05,4.56,14.8,5.23,1.53,0.78,3,1,11.12,10.22,36.7,8.0
13864739266,30380003,23.324,14.662,8.661999999999999,0,188.97000000000003,99.43,89.54,0,3.0,2.0,1.0,0,0.6000000000000001,0.4,0.2,0,200.0,95.0,105.0,0,40.000000000000036,18.999999999999968,20.99999999999996,0,17,12,8,0,132,72,82,0,2.0,1.0,1.0,0.8164965809277259,0.4,0.2,0.20000000000000004,0.16329931618554522,14.662,8.661999999999999,7.774666666666667,6.018531456168432,99.43,89.54,62.99000000000001,44.723283272437264,105.0,95.0,66.66666666666667,47.3168985552613,20.99999999999996,18.999999999999968,13.333333333333306,9.463379711052244,12,8,6.666666666666668,4.988876515698588,82,72,51.33,36.53,1.45,0.89,6,1,0.3,0.21,1.4,0.2,1.53,0.78,3,1,11.12,10.22,36.7,8.0
15954611837,14082026,713.6080000000002,702.7719999999998,10.835999999999999,0,182.45000000000007,82.68,99.77,0,1.0,0.0,1.0,0,3.5,0.0,3.5,0,2.0,0.0,2.0,0,7.0,0.0,7.0,0,16,7,11,0,2,0,2,0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.5,0.0,1.1666666666666667,1.6499158227686108,702.7719999999997,10.836,237.86933333333332,328.76559210612174,99.77,82.68,60.81666666666666,43.56617367739436,2.0,0.0,0.6666666666666666,0.9428090415820634,7.0,0.0,2.333333333333333,3.2998316455372216,11,7,6.0,4.546060565661952,2,0,0.67,0.94,1.0,0.0,1,1,3.5,0.0,3.5,3.5,1.56,0.7,3,1,11.4,8.31,32.56,9.29
15954611837,14121013,713.6080000000002,702.7719999999998,10.835999999999999,0,182.45000000000007,82.68,99.77,0,1.0,1.0,0.0,0,16.6,16.6,0.0,0,1.0,1.0,0.0,0,16.6,16.6,0.0,0,16,7,11,0,1,1,0,0,1.0,0.0,0.3333333333333333,0.4714045207910317,16.6,0.0,5.533333333333334,7.825315045131125,702.7719999999997,10.836,237.86933333333332,328.76559210612174,99.77,82.68,60.81666666666666,43.56617367739436,1.0,0.0,0.3333333333333333,0.4714045207910317,16.6,0.0,5.533333333333334,7.825315045131125,11,7,6.0,4.546060565661952,1,0,0.33,0.47,1.0,0.0,1,1,16.6,0.0,16.6,16.6,1.56,0.7,3,1,11.4,8.31,32.56,9.29
15954611837,14750041,713.6080000000002,702.7719999999998,10.835999999999999,0,182.45000000000007,82.68,99.77,0,2.0,0.0,2.0,0,11.98,0.0,11.98,0,3.0,0.0,3.0,0,17.97,0.0,17.97,0,16,7,11,0,2,0,2,0,2.0,0.0,0.6666666666666666,0.9428090415820634,11.98,0.0,3.9933333333333336,5.647426159076558,702.7719999999997,10.836,237.86933333333332,328.76559210612174,99.77,82.68,60.81666666666666,43.56617367739436,3.0,0.0,1.0,1.4142135623730951,17.97,0.0,5.989999999999998,8.471139238614839,11,7,6.0,4.546060565661952,2,0,0.67,0.94,1.5,0.5,2,2,8.98,3.0,11.98,11.98,1.56,0.7,3,1,11.4,8.31,32.56,9.29
15954611837,14830045,713.6080000000002,702.7719999999998,10.835999999999999,0,182.45000000000007,82.68,99.77,0,1.0,0.0,1.0,0,12.8,0.0,12.8,0,1.0,0.0,1.0,0,12.8,0.0,12.8,0,16,7,11,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,12.8,0.0,4.266666666666667,6.0339778661252055,702.7719999999997,10.836,237.86933333333332,328.76559210612174,99.77,82.68,60.81666666666666,43.56617367739436,1.0,0.0,0.3333333333333333,0.4714045207910317,12.8,0.0,4.266666666666667,6.0339778661252055,11,7,6.0,4.546060565661952,1,0,0.33,0.47,1.0,0.0,1,1,12.8,0.0,12.8,12.8,1.56,0.7,3,1,11.4,8.31,32.56,9.29
15954611837,14831034,713.6080000000002,702.7719999999998,10.835999999999999,0,182.45000000000007,82.68,99.77,0,1.0,0.0,1.0,0,4.3,0.0,4.3,0,1.0,0.0,1.0,0,4.3,0.0,4.3,0,16,7,11,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.3,0.0,1.4333333333333331,2.027039439401436,702.7719999999997,10.836,237.86933333333332,328.76559210612174,99.77,82.68,60.81666666666666,43.56617367739436,1.0,0.0,0.3333333333333333,0.4714045207910317,4.3,0.0,1.4333333333333331,2.027039439401436,11,7,6.0,4.546060565661952,1,0,0.33,0.47,1.0,0.0,1,1,4.3,0.0,4.3,4.3,1.56,0.7,3,1,11.4,8.31,32.56,9.29
15954611837,14900021,713.6080000000002,702.7719999999998,10.835999999999999,0,182.45000000000007,82.68,99.77,0,2.0,0.0,2.0,0,4.8,0.0,4.8,0,3.0,1.0,2.0,0,7.199999999999998,2.4,4.8,0,16,7,11,0,2,1,1,0,2.0,0.0,0.6666666666666666,0.9428090415820634,4.8,0.0,1.6,2.2627416997969516,702.7719999999997,10.836,237.86933333333332,328.76559210612174,99.77,82.68,60.81666666666666,43.56617367739436,2.0,1.0,1.0,0.8164965809277259,4.8,2.4,2.4,1.9595917942265424,11,7,6.0,4.546060565661952,1,1,0.67,0.47,1.5,0.5,2,2,3.6,1.2,4.8,4.8,1.56,0.7,3,1,11.4,8.31,32.56,9.29
15954611837,20014001,713.6080000000002,702.7719999999998,10.835999999999999,0,182.45000000000007,82.68,99.77,0,0.43,0.22,0.21,0,9.29,4.75,4.54,0,2.13,1.2879999999999998,0.8420000000000001,0,46.0,27.81,18.19,0,16,7,11,0,6,4,3,0,0.22,0.21,0.14333333333333334,0.10143416036468623,4.75,4.54,3.0966666666666662,2.1913516883928557,702.7719999999997,10.836,237.86933333333332,328.76559210612174,99.77,82.68,60.81666666666666,43.56617367739436,1.2879999999999998,0.8420000000000001,0.71,0.5340436935931989,27.81,18.19,15.333333333333336,11.531679072113574,11,7,6.0,4.546060565661952,4,3,2.33,1.7,1.33,0.47,2,1,7.67,3.38,13.95,8.47,1.56,0.7,3,1,11.4,8.31,32.56,9.29
15954611837,20103019,713.6080000000002,702.7719999999998,10.835999999999999,0,182.45000000000007,82.68,99.77,0,0.408,0.408,0.0,0,4.73,4.73,0.0,0,1.092,0.7040000000000001,0.388,0,12.66,8.16,4.5,0,16,7,11,0,3,2,1,0,0.408,0.0,0.13599999999999998,0.1923330444827409,4.73,0.0,1.5766666666666669,2.22974338334158,702.7719999999997,10.836,237.86933333333332,328.76559210612174,99.77,82.68,60.81666666666666,43.56617367739436,0.7040000000000001,0.38799999999999996,0.3640000000000001,0.28790739251826564,8.16,4.5,4.22,3.33718444201096,11,7,6.0,4.546060565661952,2,1,1.0,0.82,1.0,0.0,1,1,4.22,0.57,4.73,4.5,1.56,0.7,3,1,11.4,8.31,32.56,9.29
15954611837,20121037,713.6080000000002,702.7719999999998,10.835999999999999,0,182.45000000000007,82.68,99.77,0,0.14400000000000002,0.14400000000000002,0.0,0,5.04,5.04,0.0,0,0.784,0.784,0.0,0,27.44,27.44,0.0,0,16,7,11,0,4,4,0,0,0.14400000000000002,0.0,0.048000000000000015,0.06788225099390856,5.04,0.0,1.68,2.3758787847868,702.7719999999997,10.836,237.86933333333332,328.76559210612174,99.77,82.68,60.81666666666666,43.56617367739436,0.784,0.0,0.26133333333333336,0.3695811443001689,27.44,0.0,9.146666666666668,12.93534005050591,11,7,6.0,4.546060565661952,4,0,1.33,1.89,1.5,0.87,3,1,6.86,2.64,11.34,6.23,1.56,0.7,3,1,11.4,8.31,32.56,9.29
15954611837,22034001,713.6080000000002,702.7719999999998,10.835999999999999,0,182.45000000000007,82.68,99.77,0,1.4260000000000002,0.0,1.4260000000000002,0,25.64,0.0,25.64,0,3.136,0.0,3.136,0,55.56999999999999,0.0,55.56999999999999,0,16,7,11,0,3,0,3,0,1.4260000000000002,0.0,0.4753333333333334,0.6722228466480112,25.64,0.0,8.546666666666667,12.086811913082053,702.7719999999997,10.836,237.86933333333332,328.76559210612174,99.77,82.68,60.81666666666666,43.56617367739436,3.136,0.0,1.0453333333333334,1.4783245772006754,55.56999999999999,0.0,18.523333333333326,26.19594922035763,11,7,6.0,4.546060565661952,3,0,1.0,1.41,1.33,0.47,2,1,18.52,8.54,25.64,23.41,1.56,0.7,3,1,11.4,8.31,32.56,9.29
15954611837,22102014,713.6080000000002,702.7719999999998,10.835999999999999,0,182.45000000000007,82.68,99.77,0,1.006,0.0,1.006,0,2.58,0.0,2.58,0,49.602,30.964,18.637999999999998,0,134.1,81.78999999999998,52.31000000000001,0,16,7,11,0,41,24,19,0,1.006,0.0,0.3353333333333333,0.4742329479157779,2.58,0.0,0.86,1.216223663640862,702.7719999999997,10.836,237.86933333333332,328.76559210612174,99.77,82.68,60.81666666666666,43.56617367739436,30.964000000000002,18.638,16.534000000000002,12.728247745336615,81.78999999999998,52.31000000000001,44.7,33.82144388796354,11,7,6.0,4.546060565661952,24,19,14.33,10.34,1.32,0.78,4,1,3.27,2.66,11.7,2.53,1.56,0.7,3,1,11.4,8.31,32.56,9.29
15954611837,24011018,713.6080000000002,702.7719999999998,10.835999999999999,0,182.45000000000007,82.68,99.77,0,0.452,0.0,0.452,0,18.8,0.0,18.8,0,5.974,1.202,4.772,0,274.93,68.52,206.41,0,16,7,11,0,9,2,7,0,0.452,0.0,0.15066666666666667,0.21307484339754632,18.8,0.0,6.2666666666666675,8.862404990871399,702.7719999999997,10.836,237.86933333333332,328.76559210612174,99.77,82.68,60.81666666666666,43.56617367739436,4.772,1.202,1.9913333333333332,2.0265374958836118,206.41,68.52,91.64333333333332,85.83817500907675,11,7,6.0,4.546060565661952,7,2,3.0,2.94,1.0,0.0,1,1,30.55,8.65,47.36,29.45,1.56,0.7,3,1,11.4,8.31,32.56,9.29
15954611837,24101000,713.6080000000002,702.7719999999998,10.835999999999999,0,182.45000000000007,82.68,99.77,0,0.342,0.0,0.342,0,6.83,0.0,6.83,0,4.492000000000001,1.05,3.442,0,89.75,20.98,68.77,0,16,7,11,0,7,2,6,0,0.342,0.0,0.114,0.16122034611053285,6.83,0.0,2.276666666666667,3.2196928770027458,702.7719999999997,10.836,237.86933333333332,328.76559210612174,99.77,82.68,60.81666666666666,43.56617367739436,3.4419999999999997,1.05,1.4973333333333334,1.4403521174428922,68.77,20.98,29.91666666666667,28.777609737819123,11,7,6.0,4.546060565661952,6,2,2.67,2.49,1.14,0.35,2,1,12.82,6.32,23.7,10.87,1.56,0.7,3,1,11.4,8.31,32.56,9.29
15954611837,25101044,713.6080000000002,702.7719999999998,10.835999999999999,0,182.45000000000007,82.68,99.77,0,2.4000000000000004,2.0,0.4,0,8.0,4.0,4.0,0,77.80000000000003,36.4,41.40000000000001,0,194.0,92.0,102.0,0,16,7,11,0,29,17,18,0,2.0,0.4,0.7999999999999999,0.8640987597877147,4.0,4.0,2.6666666666666665,1.8856180831641267,702.7719999999997,10.836,237.86933333333332,328.76559210612174,99.77,82.68,60.81666666666666,43.56617367739436,41.40000000000001,36.4,25.933333333333334,18.450895792767234,102.0,92.0,64.66666666666667,45.90812080183152,11,7,6.0,4.546060565661952,18,17,11.67,8.26,1.86,1.2,5,1,6.69,6.04,36.0,6.0,1.56,0.7,3,1,11.4,8.31,32.56,9.29
15954611837,25111045,713.6080000000002,702.7719999999998,10.835999999999999,0,182.45000000000007,82.68,99.77,0,15.0,15.0,0.0,0,15.0,15.0,0.0,0,51.0,25.0,26.0,0,51.0,25.0,26.0,0,16,7,11,0,4,3,2,0,15.0,0.0,5.0,7.071067811865476,15.0,0.0,5.0,7.071067811865476,702.7719999999997,10.836,237.86933333333332,328.76559210612174,99.77,82.68,60.81666666666666,43.56617367739436,26.0,25.0,17.0,12.027745701779144,26.0,25.0,17.0,12.027745701779144,11,7,6.0,4.546060565661952,3,2,1.67,1.25,2.25,1.3,4,3,12.75,5.49,20.0,15.0,1.56,0.7,3,1,11.4,8.31,32.56,9.29
15954611837,27000581,713.6080000000002,702.7719999999998,10.835999999999999,0,182.45000000000007,82.68,99.77,0,684.0,684.0,0.0,0,32.56,32.56,0.0,0,18696.0,8408.0,10288.0,0,653.3399999999998,317.12,336.22,0,16,7,11,0,24,13,13,0,684.0,0.0,228.0,322.44069222106566,32.56,0.0,10.853333333333332,15.348931196955993,702.7719999999997,10.836,237.86933333333332,328.76559210612174,99.77,82.68,60.81666666666666,43.56617367739436,10288.0,8408.0,6232.0,4473.0279081028175,336.22,317.12,217.78,154.19100449334482,11,7,6.0,4.546060565661952,13,13,8.67,6.13,2.46,2.18,12,2,27.22,28.73,149.13,20.1,1.56,0.7,3,1,11.4,8.31,32.56,9.29
15954688237,10103001,173.93099999999998,25.826999999999998,148.10399999999998,0,499.81000000000006,152.37999999999997,347.4300000000002,0,1.0,0.0,1.0,0,11.9,0.0,11.9,0,1.0,0.0,1.0,0,11.9,0.0,11.9,0,32,15,18,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,11.9,0.0,3.966666666666667,5.609713797413279,148.10399999999996,25.827,57.977,64.5957458815981,347.4300000000002,152.37999999999997,166.60333333333338,142.19383163680334,1.0,0.0,0.3333333333333333,0.4714045207910317,11.9,0.0,3.966666666666667,5.609713797413279,18,15,11.0,7.874007874011811,1,0,0.33,0.47,1.0,0.0,1,1,11.9,0.0,11.9,11.9,1.31,0.73,4,1,15.62,21.35,108.0,8.4
15954688237,11022054,173.93099999999998,25.826999999999998,148.10399999999998,0,499.81000000000006,152.37999999999997,347.4300000000002,0,1.0,1.0,0.0,0,10.9,10.9,0.0,0,1.0,1.0,0.0,0,10.9,10.9,0.0,0,32,15,18,0,1,1,0,0,1.0,0.0,0.3333333333333333,0.4714045207910317,10.9,0.0,3.633333333333333,5.138309276622246,148.10399999999996,25.827,57.977,64.5957458815981,347.4300000000002,152.37999999999997,166.60333333333338,142.19383163680334,1.0,0.0,0.3333333333333333,0.4714045207910317,10.9,0.0,3.633333333333333,5.138309276622246,18,15,11.0,7.874007874011811,1,0,0.33,0.47,1.0,0.0,1,1,10.9,0.0,10.9,10.9,1.31,0.73,4,1,15.62,21.35,108.0,8.4
